game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021700004,2017-2018 Regular Season,10/18/2017,Rondae Hollis-Jefferson,DeMarre Carroll,Timofey Mozgov,D'Angelo Russell,Jeremy Lin,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,17,0:06:15,0:05:45,0:00:02,62,IND,rebound,,,,,,,,,,Myles Turner,,,,,,rebound defensive,,,,,,Turner REBOUND (Off:0 Def:3)
0021700004,2017-2018 Regular Season,10/18/2017,Rondae Hollis-Jefferson,DeMarre Carroll,Timofey Mozgov,D'Angelo Russell,Jeremy Lin,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:06:14,0:05:46,0:00:01,63,IND,shot,Myles Turner,,,,,,,,,Darren Collison,2,,,made,,Layup,1,5,5,25.5,88.5,Collison 1' Layup (6 PTS) (Turner 1 AST)
0021700004,2017-2018 Regular Season,10/18/2017,Rondae Hollis-Jefferson,DeMarre Carroll,Timofey Mozgov,D'Angelo Russell,Jeremy Lin,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:06:13,0:05:47,0:00:01,65,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,Nets Timeout: Regular (Reg.1 Short 0)
0021700004,2017-2018 Regular Season,10/18/2017,Rondae Hollis-Jefferson,DeMarre Carroll,D'Angelo Russell,Jeremy Lin,Quincy Acy,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:06:13,0:05:47,0:00:00,69,BKN,sub,,,,,Quincy Acy,Timofey Mozgov,,,,Timofey Mozgov,,,,,,sub,,,,,,SUB: Acy FOR Mozgov
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,D'Angelo Russell,Jeremy Lin,Quincy Acy,Allen Crabbe,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:06:13,0:05:47,0:00:00,70,BKN,sub,,,,,Allen Crabbe,Rondae Hollis-Jefferson,,,,Rondae Hollis-Jefferson,,,,,,sub,,,,,,SUB: Crabbe FOR Hollis-Jefferson
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:06:13,0:05:47,0:00:00,71,BKN,sub,,,,,Trevor Booker,D'Angelo Russell,,,,D'Angelo Russell,,,,,,sub,,,,,,SUB: Booker FOR Russell
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:05:59,0:06:01,0:00:14,72,BKN,miss,,,,,,,,,,Jeremy Lin,0,,,missed,,Pullup Jump Shot,15,123,88,12.7,13.8,MISS Lin 15' Pullup Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:05:54,0:06:06,0:00:05,73,IND,rebound,,,,,,,,,,Darren Collison,,,,,,rebound defensive,,,,,,Collison REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:05:43,0:06:17,0:00:11,74,IND,miss,,,,,,,,,,Myles Turner,0,,,missed,,Turnaround Jump Shot,12,-118,22,13.2,86.8,MISS Turner 12' Turnaround Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:05:41,0:06:19,0:00:02,75,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Nets Rebound
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Bojan Bogdanovic,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,1,16,19,0:05:34,0:06:26,0:00:07,76,IND,foul,,,,,,,,Allen Crabbe,,Victor Oladipo,,,p.foul,,,p.foul,,,,,,Oladipo P.FOUL (P1.T2) (K.Cutler)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,19,0:05:34,0:06:26,0:00:00,79,IND,sub,,,,,Lance Stephenson,Bojan Bogdanovic,,,,Bojan Bogdanovic,,,,,,sub,,,,,,SUB: Stephenson FOR Bogdanovic
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,19,0:05:23,0:06:37,0:00:11,80,BKN,miss,,,,,,,,,,DeMarre Carroll,0,,,missed,,Jump Shot,26,64,248,18.6,29.8,MISS Carroll 26' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,19,0:05:20,0:06:40,0:00:03,81,IND,rebound,,,,,,,,,,Victor Oladipo,,,,,,rebound defensive,,,,,,Oladipo REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,19,0:05:17,0:06:43,0:00:03,82,BKN,foul,,,,,,,,Victor Oladipo,,DeMarre Carroll,,,shooting block foul,,,shooting block foul,,,,,,Carroll Shooting Block Foul (P1.T3) (K.Cutler)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,20,0:05:17,0:06:43,0:00:00,84,IND,free throw,,,,,,,1,,2,Victor Oladipo,1,,,made,,Free Throw 1 of 2,,,,,,Oladipo Free Throw 1 of 2 (11 PTS)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,21,0:05:17,0:06:43,0:00:00,85,IND,free throw,,,,,,,2,,2,Victor Oladipo,1,,,made,,Free Throw 2 of 2,,,,,,Oladipo Free Throw 2 of 2 (12 PTS)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,21,0:05:12,0:06:48,0:00:05,86,BKN,foul,,,,,,,,Darren Collison,,Quincy Acy,,,off.foul,,,off.foul,,,,,,Acy OFF.Foul (P1) (T.Brothers)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,21,0:05:12,0:06:48,0:00:00,88,BKN,turnover,,,,,,,,,,Quincy Acy,,,offensive foul turnover,,,offensive foul turnover,,,,,,Acy Offensive Foul Turnover (P1.T4)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,23,0:04:58,0:07:02,0:00:14,89,IND,shot,Darren Collison,,,,,,,,,Thaddeus Young,2,,,made,,Pullup Jump Shot,19,-96,169,15.4,72.1,Young 19' Pullup Jump Shot (2 PTS) (Collison 3 AST)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,23,0:04:44,0:07:16,0:00:14,91,BKN,miss,,,,,,,,,,Jeremy Lin,0,,,missed,,unknown,2,-2,21,25.2,7.1,MISS Lin 2' Driving Layup
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,16,23,0:04:43,0:07:17,0:00:01,92,BKN,rebound,,,,,,,,,,Trevor Booker,,,,,,rebound offensive,,,,,,Booker REBOUND (Off:1 Def:0)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,18,23,0:04:43,0:07:17,0:00:00,93,BKN,shot,,,,,,,,,,Trevor Booker,2,,,made,,Putback Layup,1,-1,10,25.1,6,Booker 1' Putback Layup (2 PTS)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,18,25,0:04:34,0:07:26,0:00:09,94,IND,shot,Victor Oladipo,,,,,,,,,Myles Turner,2,,,made,,unknown,1,-3,14,24.7,87.6,Turner 1' Driving Dunk (5 PTS) (Oladipo 1 AST)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,18,25,0:04:28,0:07:32,0:00:06,96,BKN,turnover,,,,,,,,,,Quincy Acy,,,bad pass ,,Lance Stephenson,bad pass ,,,,,,"Acy Bad Pass Turnover (P2.T5), Stephenson STEAL (1 STL)"
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,18,25,0:04:25,0:07:35,0:00:03,98,IND,miss,,,,,,,,,,Lance Stephenson,0,,,missed,,Layup,2,1,19,25.1,87.1,MISS Stephenson 2' Layup
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,18,25,0:04:23,0:07:37,0:00:02,99,BKN,rebound,,,,,,,,,,Quincy Acy,,,,,,rebound defensive,,,,,,Acy REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,21,25,0:04:14,0:07:46,0:00:09,100,BKN,shot,Jeremy Lin,,,,,,,,,Allen Crabbe,3,,,made,,Jump Shot,26,-212,155,46.2,20.5,Crabbe 26' 3PT Jump Shot (3 PTS) (Lin 2 AST)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,21,25,0:04:07,0:07:53,0:00:07,102,IND,miss,,,,,,,,,,Darren Collison,0,,,missed,,Jump Shot,25,-133,216,11.7,67.4,MISS Collison 25' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,21,25,0:04:06,0:07:54,0:00:01,103,BKN,rebound,,,,,,,,,,Allen Crabbe,,,,,,rebound defensive,,,,,,Crabbe REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,21,25,0:04:00,0:08:00,0:00:06,104,BKN,miss,,,,,,,,,,Quincy Acy,0,,,missed,,Jump Shot,23,225,48,2.5,9.8,MISS Acy  3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Darren Collison,Lance Stephenson,1,21,25,0:03:58,0:08:02,0:00:02,105,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,PACERS Rebound
0021700004,2017-2018 Regular Season,10/18/2017,DeMarre Carroll,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Thaddeus Young,Myles Turner,Victor Oladipo,Lance Stephenson,Cory Joseph,1,21,25,0:03:58,0:08:02,0:00:00,108,IND,sub,,,,,Cory Joseph,Darren Collison,,,,Darren Collison,,,,,,sub,,,,,,SUB: Joseph FOR Collison
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Thaddeus Young,Myles Turner,Victor Oladipo,Lance Stephenson,Cory Joseph,1,21,25,0:03:58,0:08:02,0:00:00,109,BKN,sub,,,,,Caris LeVert,DeMarre Carroll,,,,DeMarre Carroll,,,,,,sub,,,,,,SUB: LeVert FOR Carroll
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Thaddeus Young,Myles Turner,Victor Oladipo,Lance Stephenson,Cory Joseph,1,21,27,0:03:49,0:08:11,0:00:09,110,IND,shot,Cory Joseph,,,,,,,,,Myles Turner,2,,,made,,Jump Shot,16,-3,163,24.7,72.7,Turner 16' Jump Shot (7 PTS) (Joseph 1 AST)
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Thaddeus Young,Myles Turner,Victor Oladipo,Lance Stephenson,Cory Joseph,1,23,27,0:03:36,0:08:24,0:00:13,112,BKN,shot,Caris LeVert,,,,,,,,,Trevor Booker,2,,,made,,unknown,9,-5,85,25.5,13.5,Booker 9' Cutting Layup Shot (4 PTS) (LeVert 1 AST)
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Thaddeus Young,Myles Turner,Victor Oladipo,Lance Stephenson,Cory Joseph,1,23,27,0:03:36,0:08:24,0:00:00,114,IND,foul,,,,,,,,Trevor Booker,,Victor Oladipo,,,shooting block foul,,,shooting block foul,,,,,,Oladipo Shooting Block Foul (P2.T3) (T.Brothers)
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Thaddeus Young,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,1,23,27,0:03:36,0:08:24,0:00:00,119,IND,sub,,,,,Domantas Sabonis,Victor Oladipo,,,,Victor Oladipo,,,,,,sub,,,,,,SUB: Sabonis FOR Oladipo
0021700004,2017-2018 Regular Season,10/18/2017,Jeremy Lin,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,23,27,0:03:36,0:08:24,0:00:00,120,IND,sub,,,,,Damien Wilkins,Thaddeus Young,,,,Thaddeus Young,,,,,,sub,,,,,,SUB: Wilkins FOR Young
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,23,27,0:03:36,0:08:24,0:00:00,121,BKN,sub,,,,,Spencer Dinwiddie,Jeremy Lin,,,,Jeremy Lin,,,,,,sub,,,,,,SUB: Dinwiddie FOR Lin
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:03:36,0:08:24,0:00:00,122,BKN,free throw,,,,,,,1,,1,Trevor Booker,1,,,made,,Free Throw 1 of 1,,,,,,Booker Free Throw 1 of 1 (5 PTS)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:03:21,0:08:39,0:00:15,123,IND,miss,,,,,,,,,,Lance Stephenson,0,,,missed,,unknown,2,12,14,26.2,87.6,MISS Stephenson 2' Cutting Layup Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:03:18,0:08:42,0:00:03,124,BKN,rebound,,,,,,,,,,Allen Crabbe,,,,,,rebound defensive,,,,,,Crabbe REBOUND (Off:0 Def:2)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:03:15,0:08:45,0:00:03,125,BKN,miss,,,,,,,,,,Allen Crabbe,0,,,missed,,Jump Shot,26,-210,158,46,20.8,MISS Crabbe 26' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:03:12,0:08:48,0:00:03,126,IND,rebound,,,,,,,,,,Damien Wilkins,,,,,,rebound defensive,,,,,,Wilkins REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:02:58,0:09:02,0:00:14,127,IND,turnover,,,,,,,,,,Domantas Sabonis,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Sabonis Out of Bounds Lost Ball Turnover (P1.T2)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,24,27,0:02:58,0:09:02,0:00:00,128,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,PACERS Timeout: Regular (Full 1 Short 0)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,26,27,0:02:47,0:09:13,0:00:11,129,BKN,shot,Spencer Dinwiddie,,,,,,,,,Allen Crabbe,2,,,made,,unknown,1,-3,5,25.3,5.5,Crabbe 1' Driving Dunk (5 PTS) (Dinwiddie 1 AST)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,26,27,0:02:34,0:09:26,0:00:13,131,IND,miss,,,,,,,,,,Lance Stephenson,0,,,missed,,Jump Shot,27,55,269,30.5,62.1,MISS Stephenson 27' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,26,27,0:02:32,0:09:28,0:00:02,132,BKN,rebound,,,,,,,,,,Allen Crabbe,,,,,,rebound defensive,,,,,,Crabbe REBOUND (Off:0 Def:3)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Myles Turner,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,1,26,27,0:02:25,0:09:35,0:00:07,133,BKN,turnover,,,,,,,,,,Allen Crabbe,,,traveling ,,,traveling ,,,,,,Crabbe Traveling Turnover (P1.T6)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:02:25,0:09:35,0:00:00,135,IND,sub,,,,,TJ Leaf,Myles Turner,,,,Myles Turner,,,,,,sub,,,,,,SUB: Leaf FOR Turner
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:02:06,0:09:54,0:00:19,136,IND,miss,,,,,,,,,,Cory Joseph,0,,,missed,,Jump Shot,20,-108,169,14.2,72.1,MISS Joseph 20' Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:02:03,0:09:57,0:00:03,137,BKN,rebound,,,,,,,,,,Allen Crabbe,,,,,,rebound defensive,,,,,,Crabbe REBOUND (Off:0 Def:4)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:01:53,0:10:07,0:00:10,138,BKN,turnover,,,,,,,,,,Quincy Acy,,,traveling ,,,traveling ,,,,,,Acy Traveling Turnover (P3.T7)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:01:40,0:10:20,0:00:13,139,IND,miss,,,,,,,,,,Lance Stephenson,0,,,missed,,Jump Shot,17,0,166,25,72.4,MISS Stephenson 17' Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,27,0:01:38,0:10:22,0:00:02,140,IND,rebound,,,,,,,,,,Domantas Sabonis,,,,,,rebound offensive,,,,,,Sabonis REBOUND (Off:1 Def:0)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:35,0:10:25,0:00:03,141,IND,shot,,,,,,,,,,Domantas Sabonis,2,,,made,,Putback Layup,1,1,14,25.1,87.6,Sabonis 1' Putback Layup (2 PTS)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:20,0:10:40,0:00:15,142,BKN,miss,,,,,,,,,,Caris LeVert,0,,,missed,,Layup,2,-8,17,25.8,6.7,MISS LeVert 2' Layup
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:20,0:10:40,0:00:00,143,IND,rebound,,,,,,,,,,TJ Leaf,,,,,,rebound defensive,,,,,,Leaf REBOUND (Off:0 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:06,0:10:54,0:00:14,144,IND,miss,,,,,,,,,,Lance Stephenson,0,,,missed,,Jump Shot,26,32,260,28.2,63,MISS Stephenson 26' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:06,0:10:54,0:00:00,145,IND,rebound,,,,,,,,,,Cory Joseph,,,,,,rebound offensive,,,,,,Joseph REBOUND (Off:1 Def:0)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:01:03,0:10:57,0:00:03,146,IND,miss,,,,,,,,,,Cory Joseph,0,,,missed,,Jump Shot,21,-92,187,15.8,70.3,MISS Joseph 21' Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:00:59,0:11:01,0:00:04,147,BKN,rebound,,,,,,,,,,Trevor Booker,,,,,,rebound defensive,,,,,,Booker REBOUND (Off:1 Def:1)
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:00:51,0:11:09,0:00:08,148,BKN,miss,,,,,,,,,,Quincy Acy,0,,,missed,,Jump Shot,27,-114,243,36.4,29.3,MISS Acy 27' 3PT Jump Shot
0021700004,2017-2018 Regular Season,10/18/2017,Quincy Acy,Allen Crabbe,Trevor Booker,Caris LeVert,Spencer Dinwiddie,Lance Stephenson,Cory Joseph,Domantas Sabonis,Damien Wilkins,TJ Leaf,1,26,29,0:00:51,0:11:09,0:00:00,149,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Nets Rebound
